1,-1,54,714,149,365,1,-1,-1,-1
1,-1,331,521,145,350,1,-1,-1,-1
1,-1,96,273,112,205,1,-1,-1,-1
1,-1,1429,225,90,200,1,-1,-1,-1
1,-1,282,436,114,310,1,-1,-1,-1
1,-1,732,495,162,335,1,-1,-1,-1
1,-1,486,144,77,194,1,-1,-1,-1
1,-1,599,207,77,195,1,-1,-1,-1
1,-1,685,221,101,187,1,-1,-1,-1
1,-1,1336,64,59,93,1,-1,-1,-1
1,-1,1093,217,100,221,1,-1,-1,-1
1,-1,900,167,83,195,1,-1,-1,-1
1,-1,845,63,73,172,0,-1,-1,-1
1,-1,1282,170,77,178,0,-1,-1,-1
1,-1,1046,153,72,197,0,-1,-1,-1
1,-1,839,188,83,185,0,-1,-1,-1
1,-1,783,88,72,169,0,-1,-1,-1
1,-1,364,194,77,204,0,-1,-1,-1
1,-1,406,211,71,204,0,-1,-1,-1
1,-1,743,142,76,197,0,-1,-1,-1
1,-1,691,123,72,175,0,-1,-1,-1
1,-1,1498,252,68,164,0,-1,-1,-1
1,-1,939,1,53,127,0,-1,-1,-1
1,-1,723,83,73,168,0,-1,-1,-1
1,-1,942,106,70,172,0,-1,-1,-1
1,-1,790,31,54,130,0,-1,-1,-1
1,-1,1119,108,60,128,0,-1,-1,-1
1,-1,1000,117,64,182,0,-1,-1,-1
2,-1,52,715,149,364,1,-1,-1,-1
2,-1,98,272,111,204,1,-1,-1,-1
2,-1,731,496,157,332,1,-1,-1,-1
2,-1,599,204,77,200,1,-1,-1,-1
2,-1,1433,222,88,200,1,-1,-1,-1
2,-1,281,436,116,306,1,-1,-1,-1
2,-1,487,143,78,192,1,-1,-1,-1
2,-1,1099,220,113,214,1,-1,-1,-1
2,-1,1337,62,59,90,1,-1,-1,-1
2,-1,326,523,148,351,1,-1,-1,-1
2,-1,685,222,101,185,1,-1,-1,-1
2,-1,1285,167,76,177,0,-1,-1,-1
2,-1,902,166,85,195,0,-1,-1,-1
2,-1,1048,152,70,194,0,-1,-1,-1
2,-1,846,61,71,172,0,-1,-1,-1
2,-1,842,187,81,183,0,-1,-1,-1
2,-1,406,209,73,202,0,-1,-1,-1
2,-1,745,141,76,197,0,-1,-1,-1
2,-1,782,86,74,167,0,-1,-1,-1
2,-1,692,120,71,178,0,-1,-1,-1
2,-1,364,190,74,202,0,-1,-1,-1
2,-1,1501,253,67,160,0,-1,-1,-1
2,-1,573,163,68,199,0,-1,-1,-1
2,-1,725,84,71,165,0,-1,-1,-1
2,-1,793,28,55,126,0,-1,-1,-1
2,-1,944,106,68,176,0,-1,-1,-1
2,-1,938,1,54,118,0,-1,-1,-1
2,-1,1120,107,59,134,0,-1,-1,-1
2,-1,1004,116,60,179,0,-1,-1,-1
2,-1,968,162,67,185,0,-1,-1,-1
3,-1,729,495,151,335,1,-1,-1,-1
3,-1,48,713,151,366,1,-1,-1,-1
3,-1,96,271,116,204,1,-1,-1,-1
3,-1,1439,222,84,198,1,-1,-1,-1
3,-1,686,222,101,185,1,-1,-1,-1
3,-1,318,525,155,349,1,-1,-1,-1
3,-1,600,204,76,197,1,-1,-1,-1
3,-1,488,143,78,191,1,-1,-1,-1
3,-1,276,433,118,304,1,-1,-1,-1
3,-1,1107,223,114,209,1,-1,-1,-1
3,-1,1050,150,69,197,0,-1,-1,-1
3,-1,849,61,71,171,0,-1,-1,-1
3,-1,902,164,83,195,0,-1,-1,-1
3,-1,845,184,81,184,0,-1,-1,-1
3,-1,1289,166,74,177,0,-1,-1,-1
3,-1,407,206,74,200,0,-1,-1,-1
3,-1,939,1,55,114,0,-1,-1,-1
3,-1,1339,61,58,90,0,-1,-1,-1
3,-1,1504,251,69,160,0,-1,-1,-1
3,-1,745,140,77,195,0,-1,-1,-1
3,-1,693,118,72,181,0,-1,-1,-1
3,-1,366,190,74,201,0,-1,-1,-1
3,-1,783,82,74,173,0,-1,-1,-1
3,-1,572,163,68,193,0,-1,-1,-1
3,-1,793,25,54,129,0,-1,-1,-1
3,-1,944,102,71,184,0,-1,-1,-1
3,-1,970,162,67,179,0,-1,-1,-1
3,-1,1121,106,58,136,0,-1,-1,-1
3,-1,726,81,71,173,0,-1,-1,-1
3,-1,1004,116,62,175,0,-1,-1,-1
4,-1,97,270,117,203,1,-1,-1,-1
4,-1,726,495,148,336,1,-1,-1,-1
4,-1,46,712,150,367,1,-1,-1,-1
4,-1,600,207,75,196,1,-1,-1,-1
4,-1,1443,222,85,197,1,-1,-1,-1
4,-1,686,222,100,186,1,-1,-1,-1
4,-1,276,432,117,308,1,-1,-1,-1
4,-1,492,143,77,191,1,-1,-1,-1
4,-1,315,528,150,351,1,-1,-1,-1
4,-1,1292,167,74,176,1,-1,-1,-1
4,-1,850,63,72,170,0,-1,-1,-1
4,-1,1050,150,70,196,0,-1,-1,-1
4,-1,1114,228,113,206,0,-1,-1,-1
4,-1,1339,61,57,89,0,-1,-1,-1
4,-1,848,181,83,188,0,-1,-1,-1
4,-1,408,203,73,201,0,-1,-1,-1
4,-1,905,163,81,196,0,-1,-1,-1
4,-1,783,83,74,170,0,-1,-1,-1
4,-1,940,1,55,116,0,-1,-1,-1
4,-1,366,190,76,201,0,-1,-1,-1
4,-1,747,141,76,197,0,-1,-1,-1
4,-1,693,119,72,180,0,-1,-1,-1
