1,30,950,520,58,142,1,-1,-1,-1
1,29,1361,1022,100,57,1,-1,-1,-1
1,28,919,540,54,156,1,-1,-1,-1
1,27,1068,509,54,145,1,-1,-1,-1
1,26,763,454,52,111,1,-1,-1,-1
1,25,815,455,53,125,1,-1,-1,-1
1,24,738,472,45,103,1,-1,-1,-1
1,23,1005,507,64,144,1,-1,-1,-1
1,22,1233,592,60,187,1,-1,-1,-1
1,21,788,491,54,133,1,-1,-1,-1
1,20,1426,596,78,181,1,-1,-1,-1
1,19,874,467,56,137,1,-1,-1,-1
1,18,1229,441,67,110,1,-1,-1,-1
1,17,1670,668,83,214,1,-1,-1,-1
1,16,862,533,63,158,1,-1,-1,-1
1,15,1504,514,52,101,1,-1,-1,-1
1,14,1091,547,77,178,1,-1,-1,-1
1,13,1048,436,50,124,1,-1,-1,-1
1,12,1585,675,110,236,1,-1,-1,-1
1,11,1469,641,81,204,1,-1,-1,-1
1,10,1025,608,85,196,1,-1,-1,-1
1,9,1650,833,100,243,1,-1,-1,-1
1,8,1433,511,60,98,1,-1,-1,-1
1,7,953,605,79,199,1,-1,-1,-1
1,6,1164,605,69,197,1,-1,-1,-1
1,5,196,814,141,265,1,-1,-1,-1
1,4,806,524,71,172,1,-1,-1,-1
1,3,343,818,127,258,1,-1,-1,-1
1,2,667,682,100,222,1,-1,-1,-1
1,1,757,692,96,209,1,-1,-1,-1
2,30,947.969730513153,520.081551085295,61.0606388538372,149.836098788258,1,-1,-1,-1
2,29,1363.8805954175,1022.06815299477,99.2383097642796,56.8636940104561,1,-1,-1,-1
2,28,916.808859205508,537.873475684009,58.3822815889846,158.253248392269,1,-1,-1,-1
2,27,1068.88091805572,512.322538780932,53.2380640084134,144.354323157274,1,-1,-1,-1
2,26,766.65220321553,452.77347614063,50.6949942880767,111.453247479027,1,-1,-1,-1
2,25,815.018508763024,456.958177384466,53.9628825938091,127.083045950206,1,-1,-1,-1
2,24,737.793332203858,473.488615461128,45.4133355922841,106.022169796881,1,-1,-1,-1
2,23,1005.99990011986,509.999700359568,64,144,1,-1,-1,-1
2,22,1232.80515960839,592.619532732986,59.3897806633595,187.76073477374,1,-1,-1,-1
2,21,784.762881095847,488.599769999905,52.475036849456,131.801059281053,1,-1,-1,-1
2,20,1430.39361188817,597.115095060648,79.2117774222202,179.769709998561,1,-1,-1,-1
2,19,874.052892772728,466.866440826871,53.8944142148321,131.267717627121,1,-1,-1,-1
2,18,1230.95294276129,441.076079641804,66.0938148369846,108.847940596536,1,-1,-1,-1
2,17,1666.06550232439,668.829933134438,81.8698942725046,210.340333491412,1,-1,-1,-1
2,16,862.833727485452,534.423088669266,62.3324451489532,158.153523021037,1,-1,-1,-1
2,15,1503.05824463234,513.889159213679,52.8836106154581,102.221581692498,1,-1,-1,-1
2,14,1089.11962840683,546.727648007844,77.7610428267681,178.544703984311,1,-1,-1,-1
2,13,1048.04794802887,435.881371220429,49.9041039422636,123.237357439287,1,-1,-1,-1
2,12,1580.40657619387,675.14949405348,111.18764665342,234.701111773183,1,-1,-1,-1
2,11,1468.64387218312,639.919688131209,78.7125552741841,202.161023258157,1,-1,-1,-1
2,10,1026.88072062099,609.275921955256,84.2382591175901,195.4479563292,1,-1,-1,-1
2,9,1653.26031449023,831.381131994269,102.478472098244,246.237736011462,1,-1,-1,-1
2,8,1432.92735359328,511.120024816558,60.145292813434,98.75985048674,1,-1,-1,-1
2,7,952.809133938604,607.485419009811,77.3819318830797,197.028862339946,1,-1,-1,-1
2,6,1167.8805601434,606.342266968119,68.2381805521863,196.315266303473,1,-1,-1,-1
2,5,198.055858889081,812.896293218013,141.887782821119,266.207513444117,1,-1,-1,-1
2,4,807.048972489578,523.881198313445,70.9018552605571,171.237703253254,1,-1,-1,-1
2,3,345.182353568025,814.636784301344,129.634593702944,261.726731037743,1,-1,-1,-1
2,2,666.827539309206,684.386367556094,99.3450212617327,222.226765487093,1,-1,-1,-1
2,1,757.054598331326,691.881119323891,95.8908033373484,208.237861232362,1,-1,-1,-1
3,30,932.089297183898,542.752307321439,72.0572762743154,171.787391381511,1,-1,-1,-1
3,29,1371.34648313236,1023.03696193145,96.8358729308634,55.8672287927117,1,-1,-1,-1
3,27,1068.64056825778,511.871300958317,53.7776344189774,141.845413068161,1,-1,-1,-1
3,26,768.537169077051,456.292957052132,47.2782874531222,106.178849337875,1,-1,-1,-1
3,25,817.646518470385,459.358966213214,54.4126499274096,129.222761770043,1,-1,-1,-1
3,24,737.87204490035,473.384138907745,46.1970628549068,108.466653102947,1,-1,-1,-1
3,23,1007.48371000146,513.903685335787,64.9147324885904,143.133323524898,1,-1,-1,-1
3,22,1232.12484896167,593.845158280776,59.7503784865157,188.250683274344,1,-1,-1,-1
3,21,784.438297409708,488.801459839733,53.5943903598934,131.044454713311,1,-1,-1,-1
3,20,1432.50635500119,598.277496222785,80.2807626210338,180.327236455787,1,-1,-1,-1
3,19,876.065570756184,465.875551736931,52.5747745853787,127.249354985273,1,-1,-1,-1
3,18,1232.13507374735,442.843098548146,65.7884706201303,108.078489935992,1,-1,-1,-1
3,17,1657.52969675814,670.858193389571,82.4120729275733,210.871834629819,1,-1,-1,-1
3,16,863.847779821792,536.461220010296,62.2455166021668,158.959636061054,1,-1,-1,-1
3,15,1503.61458225358,514.116103786156,51.7120645582936,100.885410706619,1,-1,-1,-1
3,14,1087.11212806897,551.282291625932,77.8348204360277,177.905790648597,1,-1,-1,-1
3,13,1047.83546316411,437.329824000205,49.3879210161654,123.105039031873,1,-1,-1,-1
3,12,1577.11388578891,675.562770937311,111.655145012239,234.756839846448,1,-1,-1,-1
3,11,1464.9606560523,640.103554958166,78.3731538469292,203.440111656733,1,-1,-1,-1
3,10,1029.40437632066,609.432420430023,83.1321707847214,196.193853664636,1,-1,-1,-1
3,9,1655.29600478596,828.546369017984,104.583844772556,250.024956652819,1,-1,-1,-1
3,8,1432.86174638471,512.170728837696,60.2765072305788,99.5407712259664,1,-1,-1,-1
3,7,953.89130534901,606.898428420542,77.9233053997253,199.320608618134,1,-1,-1,-1
3,6,1171.64824388897,609.711018044939,66.7618246974544,194.40126905723,1,-1,-1,-1
3,5,202.495676826532,813.218270104251,140.831722264477,265.50468885696,1,-1,-1,-1
3,4,808.046905587135,524.879090218635,70.9060360060184,171.065353939407,1,-1,-1,-1
3,3,347.7408782664,814.719276215379,129.635403286996,262.326287421238,1,-1,-1,-1
3,2,667.102371509664,684.957553782867,99.6776387017424,222.31989976256,1,-1,-1,-1
3,1,755.500396213747,693.332805118068,97.1169022612933,209.040229451755,1,-1,-1,-1
4,30,926.453344602147,544.955196509827,72.8971375882827,172.335852716692,1,-1,-1,-1
4,29,1378.5258213838,1028.53406436249,96.4353665075832,51.8164676429274,1,-1,-1,-1
4,27,1068.72331977953,512.735826596814,55.2924648307517,142.754571383205,1,-1,-1,-1
4,25,818.148168744758,463.188260875965,55.2432950339658,131.966567851979,1,-1,-1,-1
4,24,742.136028147159,470.848630706512,47.1537880372987,111.246995370072,1,-1,-1,-1
4,23,1009.63150675089,516.654204437153,64.646935803341,143.799267456765,1,-1,-1,-1
4,22,1231.32767790984,595.268496530179,60.3446873137054,188.417938458816,1,-1,-1,-1
4,21,786.131308331497,492.880948080202,53.8741364412438,128.898047937515,1,-1,-1,-1
4,19,878.871015314305,465.830119078084,52.574392531563,128.116681880676,1,-1,-1,-1
4,18,1236.81380019739,442.215714252657,66.8880789648092,109.000355153561,1,-1,-1,-1
4,17,1652.47997838411,671.944151490534,84.7181983449518,212.949825132716,1,-1,-1,-1
4,16,865.733884647703,535.821416314341,62.1813706662863,159.337494961074,1,-1,-1,-1
4,15,1503.26658221956,514.831635483888,52.4218964801994,101.814980945229,1,-1,-1,-1
4,14,1088.63284630356,549.42758268264,78.4031628982016,178.033754889671,1,-1,-1,-1
4,13,1047.81534653411,438.553256368376,49.2613718004018,123.713601540395,1,-1,-1,-1
4,12,1573.51613088555,677.842054132617,112.878118867846,235.46138371287,1,-1,-1,-1
4,11,1456.37623419115,638.488717112482,79.8488281970413,206.211597060511,1,-1,-1,-1
4,10,1031.61231344272,612.745570807021,82.730261500345,197.33041556979,1,-1,-1,-1
4,9,1658.62748892979,828.995107573608,104.726663236705,250.488079899173,1,-1,-1,-1
4,8,1433.71074265596,513.115094404678,60.2726799972088,99.832720974573,1,-1,-1,-1
4,7,955.697586684385,609.397706498887,78.2270844822674,201.224000612167,1,-1,-1,-1
4,6,1173.69409815918,612.471684096647,68.6564839620164,199.004094825166,1,-1,-1,-1
4,5,204.764479447196,812.104184883174,140.100465523673,266.052525843841,1,-1,-1,-1
4,4,807.26197552403,529.224168320931,70.2405494123341,169.499255776749,1,-1,-1,-1
4,3,351.752826226724,814.997579515939,128.278175350121,262.825041512035,1,-1,-1,-1
4,2,666.87255162156,686.413188243866,99.4708101530102,222.89458466529,1,-1,-1,-1
4,1,754.797733641888,694.342698718403,97.341579798911,210.242651971714,1,-1,-1,-1
5,30,932.780927465936,553.929210385831,77.7050593161518,178.723100786803,1,-1,-1,-1
